,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1995-04-13,50.890625,51.09375,50.859375,51.078125,31.841571807861328,243400,SPY,31.833805,32.533138275146484,-0.0077667236328125,0.0
1995-04-19,50.609375,50.71875,50.296875,50.5625,31.520126342773438,223000,SPY,31.843307,32.776641845703125,0.32318115234375,0.0
1995-04-24,50.859375,51.484375,50.859375,51.484375,32.09483337402344,169000,SPY,31.824474,33.039649963378906,-0.2703590393066406,0.0
1995-04-25,51.40625,51.484375,51.3125,51.34375,32.00715255737305,293200,SPY,31.898943,33.059120178222656,-0.10820960998535156,0.0
1995-04-26,51.25,51.421875,51.125,51.390625,32.036373138427734,204400,SPY,31.97477,32.932498931884766,-0.061603546142578125,0.0
1995-05-05,52.46875,52.46875,52.078125,52.1875,32.533138275146484,314900,SPY,32.56868,32.766910552978516,0.035541534423828125,0.0
1995-05-12,52.515625,52.875,52.5,52.75,32.8837890625,94600,SPY,32.988197,33.58510208129883,0.10440826416015625,0.0
1995-05-15,52.890625,53.0,52.78125,53.0,33.039649963378906,147200,SPY,33.049286,33.52668380737305,0.00963592529296875,0.0
1995-05-18,52.734375,52.765625,52.0625,52.0625,32.455204010009766,577800,SPY,33.129734,33.0786018371582,0.674530029296875,0.0
1995-05-24,53.25,53.421875,52.796875,53.125,33.11756134033203,370800,SPY,33.006596,33.740970611572266,-0.11096572875976562,0.0
1995-06-13,53.609375,53.96875,53.5625,53.9375,33.62406539916992,120000,SPY,33.538578,34.370208740234375,-0.08548736572265625,0.0
1995-06-15,53.96875,54.234375,53.875,54.125,33.740970611572266,274500,SPY,33.63748,34.967857360839844,-0.10348892211914062,0.0
1995-06-16,53.703125,53.96875,53.703125,53.96875,33.841121673583984,325100,SPY,33.696907,34.98746109008789,-0.14421463012695312,0.0
1995-06-19,54.125,54.609375,54.09375,54.578125,34.223228454589844,134600,SPY,33.801144,34.8209114074707,-0.4220848083496094,0.0
1995-06-27,54.34375,54.703125,54.21875,54.25,34.017486572265625,127700,SPY,34.42134,34.654327392578125,0.4038543701171875,0.0
1995-06-29,54.53125,54.671875,54.0625,54.4375,34.135066986083984,89200,SPY,34.37601,34.74250030517578,0.24094390869140625,0.0
1995-07-05,54.765625,55.0625,54.640625,54.8125,34.370208740234375,409300,SPY,34.346592,35.232391357421875,-0.023616790771484375,0.0
1995-08-02,56.390625,56.796875,55.84375,55.9375,35.07561492919922,240400,SPY,35.41848,35.06584548950195,0.0,-0.342864990234375
1995-08-03,55.546875,55.953125,55.453125,55.921875,35.06584548950195,1193600,SPY,35.36462,35.105018615722656,0.29877471923828125,0.0
1995-09-06,57.234375,57.359375,57.21875,57.296875,35.928009033203125,214500,SPY,35.650963,36.66155242919922,-0.27704620361328125,0.0
1995-09-07,57.359375,57.390625,57.25,57.328125,35.947635650634766,258800,SPY,35.794003,36.93734359741211,-0.15363311767578125,0.0
1995-09-15,58.40625,58.578125,58.203125,58.4375,36.838844299316406,431200,SPY,36.658527,36.81913375854492,0.0,0.18031692504882812
1995-09-27,57.953125,58.1875,57.59375,58.15625,36.66155242919922,654400,SPY,36.888268,37.13433074951172,0.226715087890625,0.0
1995-09-28,58.203125,58.59375,58.15625,58.59375,36.93734359741211,456200,SPY,36.87227,37.31163024902344,-0.06507492065429688,0.0
1995-10-04,58.28125,58.28125,58.109375,58.1875,36.681243896484375,248800,SPY,36.86495,36.740333557128906,0.18370437622070312,0.0
1995-11-03,59.234375,59.25,59.0625,59.234375,37.34120178222656,615000,SPY,37.04414,38.04054641723633,-0.2970619201660156,0.0
1995-11-14,59.359375,59.484375,59.078125,59.078125,37.24267578125,341800,SPY,37.555664,39.261940002441406,0.31298828125,0.0
1995-11-15,59.140625,59.6875,59.109375,59.671875,37.61699295043945,584700,SPY,37.58194,39.05508804321289,-0.035053253173828125,0.0
1995-11-29,61.09375,61.09375,60.84375,61.046875,38.483795166015625,549200,SPY,38.31367,38.48384094238281,-0.17012405395507812,0.0
1995-12-06,62.296875,62.53125,62.0,62.28125,39.261940002441406,272800,SPY,38.94886,38.94965362548828,0.0,0.313079833984375
1995-12-14,62.6875,62.796875,62.015625,62.171875,39.19298553466797,395000,SPY,39.524296,39.21724319458008,0.3313102722167969,0.0
1995-12-19,60.65625,61.34375,60.578125,61.265625,38.86045455932617,1022600,SPY,39.18217,38.26581573486328,0.0,-0.32171630859375
1996-01-09,62.015625,62.0625,60.625,60.765625,38.543304443359375,415500,SPY,39.235714,39.9704704284668,0.6924095153808594,0.0
1996-01-19,60.859375,61.421875,60.796875,61.265625,38.86045455932617,169800,SPY,38.42147,41.75443649291992,-0.4389839172363281,0.0
1996-01-24,61.515625,62.046875,61.484375,61.921875,39.276702880859375,1506500,SPY,38.806107,41.61568832397461,-0.4705963134765625,0.0
1996-01-25,61.96875,62.0,61.625,61.703125,39.137969970703125,298400,SPY,38.96244,41.35798263549805,-0.17552947998046875,0.0
1996-01-29,62.1875,62.484375,62.140625,62.484375,39.63349151611328,254800,SPY,39.2805,40.783180236816406,-0.3529930114746094,0.0
1996-01-30,62.609375,63.140625,62.53125,63.015625,39.9704704284668,272100,SPY,39.48287,41.28862380981445,-0.48760223388671875,0.0
1996-02-01,63.609375,63.90625,63.5625,63.90625,40.53538513183594,373900,SPY,39.995712,41.82378005981445,-0.5396728515625,0.0
1996-02-09,65.8125,66.375,65.515625,65.828125,41.75443649291992,804600,SPY,41.440884,41.39762878417969,0.0,0.3135528564453125
1996-02-20,64.4375,64.625,63.875,64.296875,40.783180236816406,492300,SPY,41.821297,40.426353454589844,0.0,-1.038116455078125
1996-02-22,65.453125,66.328125,65.40625,66.125,41.942718505859375,721400,SPY,41.588615,40.88225555419922,0.0,0.35410308837890625
1996-02-26,65.75,65.890625,64.96875,65.0,41.229156494140625,1408400,SPY,41.647217,41.6412353515625,0.418060302734375,0.0
1996-03-19,65.9375,65.9375,65.0,65.21875,41.551612854003906,858300,SPY,41.021896,40.13804626464844,0.0,0.5297164916992188
1996-03-22,65.015625,65.328125,64.9375,65.15625,41.511810302734375,344500,SPY,41.434547,40.934417724609375,0.0,0.07726287841796875
1996-04-01,65.0,65.453125,64.796875,65.4375,41.691009521484375,773400,SPY,41.52882,41.56157684326172,0.0,0.16218948364257812
1996-04-02,65.515625,65.5625,65.296875,65.5625,41.77064895629883,638800,SPY,41.56781,41.412269592285156,0.0,0.20283889770507812
1996-04-08,63.875,64.390625,63.59375,64.390625,41.02402877807617,2217200,SPY,41.599007,41.691009521484375,0.5749778747558594,0.0
1996-04-22,65.125,65.28125,64.59375,65.03125,41.43216323852539,828900,SPY,41.022884,42.27833938598633,-0.40927886962890625,0.0
1996-04-30,65.4375,65.5625,65.125,65.390625,41.661136627197266,184400,SPY,41.723076,43.034912109375,0.061939239501953125,0.0
1996-06-04,67.375,67.59375,67.25,67.53125,43.02495193481445,627100,SPY,43.05841,42.82259750366211,0.0,-0.033458709716796875
1996-06-05,67.5625,68.203125,67.421875,68.125,43.40324020385742,428000,SPY,43.060966,42.53238296508789,0.0,0.3422737121582031
1996-06-13,67.375,67.46875,66.828125,67.21875,42.82585525512695,1502000,SPY,43.038445,42.00197982788086,0.0,-0.21258926391601562
1996-06-19,66.65625,67.0,66.421875,66.640625,42.45751953125,552100,SPY,42.71254,41.32146453857422,0.0,-0.2550201416015625
1996-06-27,66.40625,67.046875,66.15625,66.875,42.83262634277344,1090500,SPY,42.64253,40.971195220947266,0.0,0.19009780883789062
1996-07-24,61.9375,63.1875,61.625,62.8125,40.23061752319336,2463400,SPY,40.404163,42.53238296508789,0.17354583740234375,0.0
1996-07-26,63.5625,63.8125,63.390625,63.71875,40.811073303222656,642300,SPY,40.37906,42.81260299682617,-0.43201446533203125,0.0
1996-08-08,66.5625,66.5625,66.1875,66.4375,42.55239486694336,925100,SPY,42.480396,42.28221130371094,0.0,0.07199859619140625
1996-08-20,66.890625,66.90625,66.671875,66.828125,42.802581787109375,645700,SPY,42.842167,42.95270538330078,0.039585113525390625,0.0
1996-08-29,66.59375,66.59375,65.625,66.015625,42.28221130371094,680200,SPY,42.80189,44.18971633911133,0.5196800231933594,0.0
1996-09-24,68.5625,69.25,68.3125,68.609375,44.16960525512695,1269800,SPY,44.240337,45.266048431396484,0.07073211669921875,0.0
1996-10-22,71.0625,71.078125,70.59375,70.625,45.46723937988281,848900,SPY,45.71132,47.07668685913086,0.24407958984375,0.0
1996-11-04,70.6875,71.0625,70.53125,71.0625,45.748897552490234,1608400,SPY,45.41309,49.008056640625,-0.33580780029296875,0.0
1996-11-08,73.03125,73.4375,72.75,73.421875,47.267822265625,1355700,SPY,46.405354,48.95775985717774,-0.8624687194824219,0.0
1996-11-12,73.546875,73.59375,73.015625,73.125,47.07668685913086,719900,SPY,46.997547,48.253616333007805,-0.07913970947265625,0.0
1996-11-13,73.203125,73.5625,73.015625,73.453125,47.28792190551758,481900,SPY,47.199665,48.12284469604492,-0.0882568359375,0.0
1996-11-18,74.171875,74.25,73.734375,74.046875,47.670162200927734,1518200,SPY,47.68188,48.313961029052734,0.01171875,0.0
1996-11-20,74.5625,75.015625,74.3125,74.703125,48.0926628112793,730000,SPY,47.968143,47.07668685913086,0.0,0.12451934814453125
1996-11-25,75.25,76.15625,75.078125,76.125,49.008056640625,2058800,SPY,48.398216,46.966041564941406,0.0,0.6098403930664062
1996-11-29,76.0,76.21875,75.859375,76.015625,48.93760681152344,1073400,SPY,48.94696,48.42000198364258,0.0,-0.0093536376953125
1996-12-03,76.0625,76.578125,74.75,74.75,48.12284469604492,1777800,SPY,49.058456,48.65248489379882,0.9356117248535156,0.0
1996-12-19,74.1875,75.125,73.890625,75.046875,48.313961029052734,2269300,SPY,47.254425,49.178112030029304,-1.0595359802246094,0.0
1996-12-23,75.09375,75.203125,74.328125,74.65625,48.29865264892578,1263700,SPY,47.698093,49.67344284057617,-0.6005592346191406,0.0
1996-12-24,74.84375,75.203125,74.796875,75.203125,48.65248489379883,633000,SPY,47.938877,49.87562561035156,-0.7136077880859375,0.0
1996-12-26,75.4375,75.828125,75.375,75.78125,49.0264892578125,1384300,SPY,48.212704,50.17885971069336,-0.8137855529785156,0.0
1996-12-27,75.78125,76.03125,75.5,75.875,49.08713150024414,410400,SPY,48.489174,50.2395133972168,-0.5979576110839844,0.0
1997-01-13,76.5,76.5,75.640625,76.015625,49.1781120300293,1364600,SPY,48.743984,50.87636184692383,-0.4341278076171875,0.0
1997-01-20,77.75,78.09375,77.46875,77.65625,50.2395133972168,1889900,SPY,49.956024,50.76518630981446,-0.2834892272949219,0.0
1997-02-10,79.25,79.53125,78.421875,78.46875,50.76518630981445,1670000,SPY,50.95132,51.27059555053711,0.18613433837890625,0.0
1997-02-13,80.8125,81.5625,80.6875,81.375,52.645362854003906,1104800,SPY,51.535076,52.30164337158203,0.0,1.1102867126464844
1997-03-04,79.90625,80.125,79.09375,79.25,51.27059555053711,1478700,SPY,51.880066,51.14222717285156,0.0,-0.6094703674316406
1997-03-06,80.625,80.90625,79.875,80.125,51.83667755126953,1528500,SPY,51.78115,50.005718231201165,0.0,0.0555267333984375
1997-03-13,80.25,80.46875,79.0625,79.28125,51.29081726074219,2514100,SPY,52.33823,49.25482940673828,0.0,-1.0474128723144531
1997-03-26,79.0625,79.65625,78.6875,79.09375,51.365455627441406,1335300,SPY,51.12821,49.47808837890625,0.0,0.23724746704101562
1997-03-27,79.375,79.375,76.15625,77.0,50.00571823120117,2898500,SPY,51.041473,49.72161102294922,0.0,-1.0357551574707031
1997-04-04,74.5,75.859375,74.15625,75.84375,49.25482940673828,3706700,SPY,49.0041,49.70132827758789,-0.2507286071777344,0.0
1997-04-08,76.125,76.78125,75.84375,76.6875,49.80277633666992,1822700,SPY,48.90949,51.7713508605957,-0.8932876586914062,0.0
1997-04-14,73.734375,74.453125,73.3125,74.359375,48.29084396362305,3988500,SPY,48.775177,54.14583969116211,0.4843330383300781,0.0
1997-04-24,78.046875,78.28125,76.875,77.421875,50.279701232910156,2689900,SPY,50.031406,54.79522705078125,-0.24829483032226562,0.0
1997-05-07,83.0,83.0,81.40625,81.5,52.92814636230469,2327200,SPY,53.32419,54.94744873046874,0.3960418701171875,0.0
1997-05-14,84.234375,84.5,83.4375,83.8125,54.42995071411133,2772000,SPY,54.50822,55.01845169067383,0.07826995849609375,0.0
1997-05-23,84.375,85.21875,84.15625,84.78125,55.059051513671875,644400,SPY,54.96595,58.285900115966804,-0.09310150146484375,0.0
1997-05-28,85.125,85.453125,84.515625,85.109375,55.27214813232422,716700,SPY,55.18487,58.00175476074219,-0.08727645874023438,0.0
1997-06-02,85.34375,85.5,84.71875,84.78125,55.059051513671875,1479100,SPY,55.319603,56.98482894897461,0.26055145263671875,0.0
1997-06-12,87.875,89.0,87.5625,88.96875,57.778499603271484,4273300,SPY,56.542282,60.020526885986335,-1.2362174987792969,0.0
1997-06-17,89.4375,90.234375,88.9375,89.625,58.20473098754883,2048100,SPY,57.972984,59.368560791015625,-0.23174667358398438,0.0
1997-07-09,92.3125,92.375,90.03125,91.0625,59.368560791015625,5390300,SPY,59.63281,62.20046615600587,0.2642478942871094,0.0
1997-07-22,91.6875,93.796875,91.625,93.734375,61.11050033569336,4243400,SPY,60.683228,60.346466064453125,0.0,0.4272727966308594
1997-07-30,94.5,95.625,94.40625,95.40625,62.20046615600586,4839800,SPY,61.752346,61.446651458740234,0.0,0.4481201171875
1997-08-01,95.5,95.71875,93.8125,94.9375,61.89487838745117,7077700,SPY,62.17795,60.346466064453125,0.0,-0.28307342529296875
1997-08-04,94.78125,95.546875,94.40625,95.1875,62.05785369873047,2339500,SPY,62.310123,60.12236404418945,0.0,-0.2522697448730469
1997-08-05,95.09375,95.6875,94.90625,95.25,62.098594665527344,1466700,SPY,62.42424,59.23609161376953,0.0,-0.32564544677734375
1997-08-06,95.4375,96.53125,95.0625,96.03125,62.60795974731445,2478200,SPY,62.564167,59.59265899658203,0.0,0.043792724609375
1997-08-12,94.21875,94.546875,92.46875,92.5625,60.346466064453125,6132500,SPY,62.067257,60.50945663452148,1.7207908630371094,0.0
1997-08-15,92.125,92.125,89.625,89.78125,58.53323745727539,4907100,SPY,60.93032,60.988216400146484,2.397083282470703,0.0
1997-08-19,92.21875,92.90625,91.53125,92.84375,60.52983856201172,3802800,SPY,60.22268,59.75564956665039,0.0,0.307159423828125
