,tickerId,unSymbol,symbol,direction,strikePrice,Ask_Price,Ask_Volume,Bid_Price,Bid_Volume,expireDate,tradeTime,tradeStamp,volume,close,preClose,open,high,low,delta,vega,gamma,theta,rho,changeRatio,change,weekly,activeLevel,openIntChange
70,1019544934,AAL,AAL210401C00028500,call,28.5,12.40,13,12.30,12,2021-04-01,2021-03-29T16:43:45.061+0000,1617036225061,353,0.03,0.04,0.03,0.04,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,-0.2500,-0.01,1,11,24.0
71,1019544928,AAL,AAL210401P00028500,put,28.5,12.40,13,12.30,12,2021-04-01,2021-03-22T19:17:31.000+0000,1617036223009,0,4.55,4.55,,,,-1.0000,0.0000,0.0000,0.0001,-0.0031,0.0000,0.00,1,11,0.0
72,1019544930,AAL,AAL210401C00029000,call,29,12.40,13,12.30,12,2021-04-01,2021-03-29T16:43:45.061+0000,1617036225061,202,0.02,0.04,0.03,0.04,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.02,1,12,37.0
73,1019544931,AAL,AAL210401P00029000,put,29,12.40,13,12.30,12,2021-04-01,2021-03-19T13:45:07.000+0000,1617036227135,0,5.05,5.05,,,,-1.0000,0.0000,0.0000,0.0001,-0.0032,0.0000,0.00,1,12,0.0
74,1019322412,AAL,AAL210401C00030000,call,30,12.40,13,12.30,12,2021-04-01,2021-03-29T16:36:03.624+0000,1617035964735,29,0.01,0.04,0.03,0.03,0.01,0.0028,0.0002,0.0039,-0.0024,0.0000,-0.7500,-0.03,1,13,139.0
75,1019322410,AAL,AAL210401P00030000,put,30,12.40,13,12.30,12,2021-04-01,2021-03-29T13:57:35.678+0000,1617036220420,4,6.93,7.24,6.93,6.93,6.93,-0.9918,0.0005,0.0089,-0.0070,-0.0033,-0.0428,-0.31,1,13,1.0
76,1019831483,AAL,AAL210401C00031000,call,31,12.40,13,12.30,12,2021-04-01,2021-03-29T14:06:34.252+0000,1617036035446,10,0.03,0.03,0.02,0.03,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,14,6.0
77,1019831482,AAL,AAL210401P00031000,put,31,12.40,13,12.30,12,2021-04-01,,1617036220212,0,,,,,,-1.0000,0.0000,0.0000,0.0001,-0.0034,,,1,14,0.0
78,1020009801,AAL,AAL210401C00032000,call,32,12.40,13,12.30,12,2021-04-01,2021-03-29T14:06:34.252+0000,1617036128576,53,0.02,0.02,0.03,0.03,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,15,52.0
79,1020009802,AAL,AAL210401P00032000,put,32,12.40,13,12.30,12,2021-04-01,,1617036224582,0,,,,,,-1.0000,0.0000,0.0000,0.0001,-0.0035,,,1,15,
80,1020009800,AAL,AAL210401C00033000,call,33,12.40,13,12.30,12,2021-04-01,2021-03-29T15:50:21.926+0000,1617035322783,73,0.01,0.02,0.02,0.02,0.01,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,-0.01,1,16,5.0
81,1020009805,AAL,AAL210401P00033000,put,33,12.40,13,12.30,12,2021-04-01,,1617036189595,0,,,,,,-1.0000,0.0000,0.0000,0.0001,-0.0036,,,1,16,
82,1020009803,AAL,AAL210401C00034000,call,34,12.40,13,12.30,12,2021-04-01,2021-03-29T15:14:41.058+0000,1617036133167,6,0.02,0.02,0.02,0.02,0.02,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,17,15.0
83,1020009804,AAL,AAL210401P00034000,put,34,12.40,13,12.30,12,2021-04-01,,1617036149975,0,,,,,,-1.0000,0.0000,0.0000,0.0001,-0.0037,,,1,17,
84,1019322411,AAL,AAL210401C00035000,call,35,12.40,13,12.30,12,2021-04-01,2021-03-29T15:14:41.058+0000,1617030136000,77,0.01,0.01,0.01,0.01,0.01,0.0001,0.0000,0.0001,-0.0001,0.0000,0.0000,0.00,1,18,-3.0
85,1019322413,AAL,AAL210401P00035000,put,35,12.40,13,12.30,12,2021-04-01,2021-03-18T18:26:31.000+0000,1617036173338,0,10.05,10.05,,,,-0.9999,0.0000,0.0001,0.0000,-0.0038,0.0000,0.00,1,18,0.0
86,1020009806,AAL,AAL210401C00036000,call,36,12.40,13,12.30,12,2021-04-01,2021-03-26T17:03:29.000+0000,1617031606000,0,0.01,0.01,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,1,19,189.0
87,1020009807,AAL,AAL210401P00036000,put,36,12.40,13,12.30,12,2021-04-01,2021-03-25T13:31:21.000+0000,1617036131324,0,14.40,14.40,,,,-1.0000,0.0000,0.0000,0.0001,-0.0039,0.0000,0.00,1,19,0.0
