,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2004-02-19,45.150001525878906,46.15999984741211,44.650001525878906,44.650001525878906,44.650001525878906,7442500,AMZN,45.672382,41.279998779296875,0.0,-1.0223808288574219
2004-02-20,44.79999923706055,45.380001068115234,44.72999954223633,45.16999816894531,45.16999816894531,7475300,AMZN,48.643864,42.439998626708984,0.0,-3.473865509033203
2004-02-27,43.56999969482422,43.599998474121094,42.52000045776367,43.0099983215332,43.0099983215332,7163600,AMZN,45.75539,42.79999923706055,0.0,-2.745391845703125
2004-03-03,41.86000061035156,43.380001068115234,41.650001525878906,43.16999816894531,43.16999816894531,9601600,AMZN,44.288612,39.630001068115234,0.0,-1.1186141967773438
2004-03-12,41.349998474121094,42.61000061035156,41.29999923706055,42.439998626708984,42.439998626708984,6223800,AMZN,44.121704,46.09000015258789,1.6817054748535156,0.0
2004-03-17,43.040000915527344,43.45000076293945,42.59000015258789,42.79999923706055,42.79999923706055,5107300,AMZN,44.41483,45.849998474121094,1.6148300170898438,0.0
2004-03-19,43.029998779296875,43.75,42.630001068115234,42.79999923706055,42.79999923706055,5754900,AMZN,44.24779,47.959999084472656,1.4477920532226562,0.0
2004-03-22,41.75,41.849998474121094,40.5099983215332,40.849998474121094,40.849998474121094,8975100,AMZN,41.810406,46.58000183105469,0.9604072570800781,0.0
2004-03-25,40.0,42.20000076293945,40.0,41.9900016784668,41.9900016784668,7112700,AMZN,43.12445,45.5,1.1344490051269531,0.0
2004-04-12,48.15999984741211,48.369998931884766,47.56999969482422,47.959999084472656,47.959999084472656,4345900,AMZN,50.30877,44.40999984741211,0.0,-2.3487701416015625
2004-04-27,47.59000015258789,48.79999923706055,46.790000915527344,48.0,48.0,8983700,AMZN,50.459843,41.9900016784668,0.0,-2.4598426818847656
2004-04-30,46.060001373291016,46.349998474121094,43.310001373291016,43.599998474121094,43.599998474121094,9841300,AMZN,44.28743,41.16999816894531,0.0,-0.6874313354492188
2004-05-11,41.91999816894531,43.040000915527344,41.900001525878906,42.70000076293945,42.70000076293945,7595600,AMZN,44.67663,50.349998474121094,1.9766273498535156,0.0
2004-05-27,45.27000045776367,47.83000183105469,44.849998474121094,47.619998931884766,47.619998931884766,14175200,AMZN,48.16156,49.77000045776367,0.5415611267089844,0.0
2004-06-01,47.869998931884766,50.45000076293945,47.70000076293945,50.22999954223633,50.22999954223633,12940300,AMZN,49.35236,50.810001373291016,-0.8776397705078125,0.0
2004-06-07,51.689998626708984,51.9900016784668,50.650001525878906,51.7599983215332,51.7599983215332,7688000,AMZN,52.548138,53.709999084472656,0.7881393432617188,0.0
2004-06-09,51.619998931884766,51.83000183105469,50.0099983215332,50.2400016784668,50.2400016784668,6579400,AMZN,53.301712,52.560001373291016,3.0617103576660156,0.0
2004-06-30,53.61000061035156,54.70000076293945,53.41999816894531,54.400001525878906,54.400001525878906,6899100,AMZN,54.93529,45.81999969482422,0.0,-0.5352897644042969
2004-07-06,52.54999923706055,52.599998474121094,50.4900016784668,51.2400016784668,51.2400016784668,6156900,AMZN,53.3924,39.11000061035156,0.0,-2.1523971557617188
2004-07-09,49.869998931884766,50.0,47.81999969482422,48.31999969482422,48.31999969482422,8033500,AMZN,49.95315,38.91999816894531,0.0,-1.6331520080566406
2004-07-12,48.220001220703125,49.349998474121094,48.029998779296875,49.04999923706055,49.04999923706055,7066900,AMZN,50.959824,38.29999923706055,0.0,-1.9098243713378906
2004-07-15,49.5099983215332,49.66999816894531,48.119998931884766,48.66999816894531,48.66999816894531,5244100,AMZN,50.390484,35.61000061035156,0.0,-1.7204856872558594
2004-07-16,48.9900016784668,49.060001373291016,46.779998779296875,47.099998474121094,47.099998474121094,9286900,AMZN,49.4502,35.4900016784668,0.0,-2.350200653076172
2004-07-20,46.13999938964844,47.849998474121094,46.119998931884766,46.9900016784668,46.9900016784668,7626300,AMZN,47.85247,37.099998474121094,0.0,-0.8624687194824219
2004-07-27,39.20000076293945,39.90999984741211,38.79999923706055,39.11000061035156,39.11000061035156,10534900,AMZN,39.40571,38.22999954223633,0.0,-0.29570770263671875
2004-08-04,36.81999969482422,37.459999084472656,36.400001525878906,37.119998931884766,37.119998931884766,9765600,AMZN,36.930367,40.29999923706055,-0.18963241577148438,0.0
2004-08-09,35.34000015258789,36.29999923706055,34.849998474121094,35.31999969482422,35.31999969482422,9167200,AMZN,34.57033,38.310001373291016,-0.7496681213378906,0.0
2004-08-12,36.25,37.349998474121094,36.16999816894531,36.290000915527344,36.290000915527344,9118100,AMZN,38.789635,39.18000030517578,2.4996337890625,0.0
2004-08-19,40.2599983215332,40.47999954223633,36.349998474121094,38.630001068115234,38.630001068115234,12696100,AMZN,37.152454,38.56999969482422,0.0,1.4775466918945312
2004-08-31,38.380001068115234,38.849998474121094,37.86000061035156,38.13999938964844,38.13999938964844,6143200,AMZN,38.815647,41.380001068115234,0.6756477355957031,0.0
2004-09-02,38.040000915527344,39.63999938964844,37.90999984741211,39.18000030517578,39.18000030517578,5722300,AMZN,41.246037,40.939998626708984,2.0660362243652344,0.0
2004-09-15,42.04999923706055,43.18000030517578,41.869998931884766,42.209999084472656,42.209999084472656,11135800,AMZN,40.98829,41.36000061035156,0.0,1.221710205078125
2004-09-27,40.90999984741211,41.0099983215332,39.75,39.93000030517578,39.93000030517578,8397400,AMZN,43.369892,39.27000045776367,0.0,-3.439891815185547
2004-09-29,39.45000076293945,40.91999816894531,39.36000061035156,40.84000015258789,40.84000015258789,9918800,AMZN,39.560543,38.349998474121094,0.0,1.2794570922851562
2004-10-01,41.290000915527344,41.29999923706055,40.38999938964844,40.470001220703125,40.470001220703125,11268900,AMZN,43.529804,34.599998474121094,0.0,-3.059803009033203
2004-10-18,38.22999954223633,39.470001220703125,37.88999938964844,39.27000045776367,39.27000045776367,8093200,AMZN,41.15593,37.31999969482422,0.0,-1.8859291076660156
2004-10-19,39.7400016784668,39.849998474121094,38.16999816894531,38.33000183105469,38.33000183105469,8802600,AMZN,42.734146,37.400001525878906,0.0,-4.404144287109375
2004-10-20,38.11000061035156,38.59000015258789,37.790000915527344,38.349998474121094,38.349998474121094,6798500,AMZN,40.046135,38.09000015258789,0.0,-1.696136474609375
2004-10-22,36.220001220703125,36.79999923706055,33.0,34.599998474121094,34.599998474121094,33544300,AMZN,35.695274,40.459999084472656,1.09527587890625,0.0
2004-10-25,34.0,34.40999984741211,33.720001220703125,33.970001220703125,33.970001220703125,10531800,AMZN,27.409473,40.88999938964844,-6.560527801513672,0.0
2004-11-03,37.18000030517578,37.619998931884766,35.560001373291016,35.91999816894531,35.91999816894531,10208200,AMZN,37.1185,38.75,1.1985015869140625,0.0
2004-11-05,37.29999923706055,37.38999938964844,36.02000045776367,36.560001373291016,36.560001373291016,7399100,AMZN,34.500687,38.939998626708984,-2.059314727783203,0.0
2004-11-15,40.459999084472656,41.5,40.18000030517578,40.88999938964844,40.88999938964844,10366200,AMZN,42.558693,38.20000076293945,0.0,-1.6686935424804688
2004-11-18,39.72999954223633,40.959999084472656,39.59000015258789,40.369998931884766,40.369998931884766,6806800,AMZN,41.889046,39.04999923706055,0.0,-1.5190467834472656
2004-11-19,39.150001525878906,39.439998626708984,38.189998626708984,38.54999923706055,38.54999923706055,11427500,AMZN,40.92998,39.83000183105469,2.3799819946289062,0.0
2004-11-29,39.599998474121094,39.619998931884766,37.709999084472656,38.939998626708984,38.939998626708984,9874100,AMZN,41.5172,38.95000076293945,2.5772018432617188,0.0
2004-12-01,40.0,40.0,39.25,39.97999954223633,39.97999954223633,7756000,AMZN,41.72211,39.52000045776367,0.0,-1.7421112060546875
2004-12-06,39.72999954223633,39.97999954223633,39.150001525878906,39.4900016784668,39.4900016784668,6088000,AMZN,39.62861,44.630001068115234,0.13860702514648438,0.0
2004-12-13,39.33000183105469,40.279998779296875,38.81999969482422,39.83000183105469,39.83000183105469,6052100,AMZN,41.765587,42.13999938964844,1.9355850219726562,0.0
2004-12-16,40.86000061035156,41.0,39.709999084472656,40.04999923706055,40.04999923706055,5414900,AMZN,41.15609,42.31999969482422,1.1060905456542969,0.0
2004-12-21,38.84000015258789,39.41999816894531,38.63999938964844,39.38999938964844,39.38999938964844,5229400,AMZN,40.730854,42.29999923706055,1.3408546447753906,0.0
2005-01-04,42.66999816894531,43.2599983215332,41.5,42.13999938964844,42.13999938964844,19418500,AMZN,41.403843,41.34000015258789,0.0,0.7361564636230469
2005-01-19,44.470001220703125,44.7400016784668,43.43000030517578,43.959999084472656,43.959999084472656,7396700,AMZN,45.88537,35.88999938964844,0.0,-1.9253692626953125
2005-01-26,41.18000030517578,41.79999923706055,40.2599983215332,41.34000015258789,41.34000015258789,7714900,AMZN,44.342476,35.65999984741211,0.0,-3.0024757385253906
2005-02-02,43.04999923706055,43.540000915527344,40.86000061035156,41.880001068115234,41.880001068115234,26323600,AMZN,44.875412,34.689998626708984,0.0,-2.995410919189453
2005-02-04,35.650001525878906,35.97999954223633,35.189998626708984,35.720001220703125,35.720001220703125,17304700,AMZN,25.565514,35.18000030517578,0.0,10.154487609863281
2005-02-07,35.81999969482422,35.84000015258789,35.54999923706055,35.689998626708984,35.689998626708984,7112400,AMZN,33.275745,35.38999938964844,0.0,2.4142532348632812
2005-02-09,36.45000076293945,36.79999923706055,35.869998931884766,35.88999938964844,35.88999938964844,7938800,AMZN,41.4176,35.650001525878906,0.0,-5.527599334716797
2005-02-10,36.06999969482422,36.11000061035156,35.529998779296875,35.779998779296875,35.779998779296875,7982400,AMZN,34.852592,35.849998474121094,-0.9274063110351562,0.0
2005-02-22,35.02000045776367,35.38999938964844,34.5099983215332,34.720001220703125,34.720001220703125,6855700,AMZN,41.445637,34.18000030517578,0.0,-6.725635528564453
2005-03-04,35.84000015258789,36.310001373291016,35.70000076293945,35.849998474121094,35.849998474121094,5545700,AMZN,38.663467,33.38999938964844,0.0,-2.8134689331054688
2005-03-09,35.7400016784668,35.93000030517578,34.900001525878906,35.400001525878906,35.400001525878906,7412300,AMZN,36.783344,34.27000045776367,0.0,-1.3833427429199219
2005-03-15,34.58000183105469,34.849998474121094,33.900001525878906,34.18000030517578,34.18000030517578,5070600,AMZN,36.679245,34.81999969482422,2.4992446899414062,0.0
2005-03-17,33.58000183105469,34.439998626708984,33.58000183105469,33.970001220703125,33.970001220703125,4858000,AMZN,35.903606,34.599998474121094,1.9336051940917969,0.0
2005-03-18,34.150001525878906,34.279998779296875,33.650001525878906,34.15999984741211,34.15999984741211,5294700,AMZN,36.100178,34.599998474121094,1.9401779174804688,0.0
2005-03-23,33.09000015258789,33.84000015258789,32.81999969482422,33.18000030517578,33.18000030517578,6323700,AMZN,33.909126,33.970001220703125,0.7291259765625,0.0
2005-03-30,33.59000015258789,34.52000045776367,33.5099983215332,34.31999969482422,34.31999969482422,5349800,AMZN,35.731148,33.25,0.0,-1.4111480712890625
2005-04-01,34.630001068115234,34.709999084472656,33.779998779296875,34.0099983215332,34.0099983215332,5018400,AMZN,36.531174,33.040000915527344,0.0,-2.5211753845214844
2005-04-07,34.68000030517578,34.91999816894531,34.5,34.900001525878906,34.900001525878906,3807300,AMZN,35.937347,32.52000045776367,0.0,-1.0373458862304688
2005-04-13,34.349998474121094,34.709999084472656,34.150001525878906,34.29999923706055,34.29999923706055,4125100,AMZN,35.40428,33.959999084472656,0.0,-1.1042823791503906
2005-04-18,32.900001525878906,33.58000183105469,32.84000015258789,33.0,33.0,6917000,AMZN,33.98508,34.63999938964844,0.9850807189941406,0.0
2005-04-19,33.18000030517578,33.369998931884766,32.0099983215332,32.779998779296875,32.779998779296875,6619400,AMZN,33.221146,34.22999954223633,0.4411468505859375,0.0
2005-04-28,31.65999984741211,32.91999816894531,31.6299991607666,32.52000045776367,32.52000045776367,14472800,AMZN,26.697718,35.59000015258789,-5.822282791137695,0.0
2005-05-12,33.70000076293945,34.119998931884766,33.54999923706055,33.849998474121094,33.849998474121094,6005000,AMZN,33.974037,35.59000015258789,0.1240386962890625,0.0
2005-05-13,33.9900016784668,34.349998474121094,33.79999923706055,33.900001525878906,33.900001525878906,3991800,AMZN,36.633034,35.77000045776367,2.7330322265625,0.0
2005-05-18,34.810001373291016,35.970001220703125,34.72999954223633,35.33000183105469,35.33000183105469,9557500,AMZN,39.496788,35.20000076293945,0.0,-4.166786193847656
2005-05-19,35.369998931884766,35.90999984741211,35.33000183105469,35.59000015258789,35.59000015258789,5343500,AMZN,37.02534,34.95000076293945,0.0,-1.4353408813476562
2005-05-27,35.220001220703125,35.54999923706055,35.150001525878906,35.5,35.5,3287100,AMZN,39.239803,35.689998626708984,3.7398033142089844,0.0
2005-06-06,35.540000915527344,36.02000045776367,35.47999954223633,35.77000045776367,35.77000045776367,3881500,AMZN,38.25036,34.5,0.0,-2.480358123779297
2005-06-16,35.20000076293945,35.810001373291016,35.15999984741211,35.58000183105469,35.58000183105469,4205500,AMZN,36.94536,34.7400016784668,0.0,-1.3653564453125
2005-07-05,33.5,34.47999954223633,33.45000076293945,34.08000183105469,34.08000183105469,7383800,AMZN,36.383965,37.7400016784668,2.3039627075195312,0.0
2005-07-06,34.0099983215332,34.400001525878906,33.86000061035156,34.060001373291016,34.060001373291016,4397200,AMZN,35.26978,43.650001525878906,1.20977783203125,0.0
2005-07-26,38.220001220703125,38.75,37.720001220703125,37.7400016784668,37.7400016784668,14782300,AMZN,41.42841,44.27000045776367,3.6884078979492188,0.0
2005-07-28,43.540000915527344,45.810001373291016,43.369998931884766,45.68000030517578,45.68000030517578,25141500,AMZN,39.251556,43.72999954223633,0.0,6.428443908691406
2005-08-18,43.880001068115234,43.900001525878906,43.5099983215332,43.72999954223633,43.72999954223633,3604300,AMZN,48.11745,42.95000076293945,0.0,-4.387451171875
2005-08-22,43.61000061035156,44.27000045776367,42.939998626708984,43.77000045776367,43.77000045776367,5374100,AMZN,45.975765,43.93000030517578,2.2057647705078125,0.0
2005-08-25,42.540000915527344,42.79999923706055,42.08000183105469,42.310001373291016,42.310001373291016,3092200,AMZN,44.365883,42.79999923706055,2.0558815002441406,0.0
2005-08-30,42.38999938964844,42.709999084472656,41.959999084472656,42.4900016784668,42.4900016784668,3874200,AMZN,45.925503,41.25,0.0,-3.4355010986328125
2005-08-31,42.439998626708984,42.810001373291016,42.040000915527344,42.70000076293945,42.70000076293945,3369200,AMZN,45.182976,42.08000183105469,0.0,-2.4829750061035156
2005-09-07,43.5,44.29999923706055,43.45000076293945,43.72999954223633,43.72999954223633,6141500,AMZN,44.279484,43.369998931884766,0.0,-0.5494842529296875
2005-09-16,42.79999923706055,42.91999816894531,42.119998931884766,42.79999923706055,42.79999923706055,4111700,AMZN,44.269726,43.720001220703125,1.4697265625,0.0
2005-09-19,42.630001068115234,43.43000030517578,42.16999816894531,42.75,42.75,3440300,AMZN,44.31678,43.7599983215332,1.5667800903320312,0.0
2005-09-22,41.20000076293945,42.27000045776367,40.5,42.08000183105469,42.08000183105469,5838000,AMZN,43.08119,42.619998931884766,1.0011863708496094,0.0
2005-09-28,43.25,43.7400016784668,42.9900016784668,43.369998931884766,43.369998931884766,3239700,AMZN,43.73579,45.86000061035156,0.36579132080078125,0.0
2005-10-10,43.81999969482422,44.380001068115234,43.58000183105469,43.7599983215332,43.7599983215332,3680300,AMZN,46.530663,39.86000061035156,0.0,-2.7706642150878906
2005-10-28,39.54999923706055,39.650001525878906,38.720001220703125,38.95000076293945,38.95000076293945,6159200,AMZN,40.893394,47.97999954223633,1.9433937072753906,0.0
2005-11-01,39.970001220703125,40.7400016784668,39.650001525878906,40.369998931884766,40.369998931884766,5383000,AMZN,42.689117,48.849998474121094,2.3191184997558594,0.0
2005-11-11,42.369998931884766,43.040000915527344,42.25,42.68000030517578,42.68000030517578,3982200,AMZN,46.33585,48.83000183105469,3.6558494567871094,0.0
2005-11-22,47.5,49.0099983215332,47.34000015258789,48.849998474121094,48.849998474121094,12990700,AMZN,42.53681,49.40999984741211,-6.3131866455078125,0.0
2005-11-28,48.150001525878906,49.119998931884766,47.619998931884766,48.349998474121094,48.349998474121094,10670900,AMZN,51.13588,48.369998931884766,2.7858810424804688,0.0
2005-11-29,48.310001373291016,49.43000030517578,48.119998931884766,48.54999923706055,48.54999923706055,10384400,AMZN,48.642155,48.13999938964844,0.0,-0.09215545654296875
2005-12-06,49.060001373291016,49.900001525878906,49.060001373291016,49.2599983215332,49.2599983215332,9581400,AMZN,50.72761,48.060001373291016,0.0,-1.4676132202148438
2005-12-09,48.650001525878906,49.040000915527344,48.25,48.7400016784668,48.7400016784668,4709000,AMZN,54.948547,47.58000183105469,0.0,-6.208545684814453
2005-12-12,49.150001525878906,49.29999923706055,48.63999938964844,49.06999969482422,49.06999969482422,3424300,AMZN,54.120354,47.25,0.0,-5.05035400390625
2005-12-20,48.459999084472656,48.599998474121094,47.68000030517578,48.13999938964844,48.13999938964844,5535200,AMZN,49.520714,44.36000061035156,0.0,-1.3807144165039062
2005-12-22,48.900001525878906,49.279998779296875,48.36000061035156,49.220001220703125,49.220001220703125,4421800,AMZN,52.429413,44.0,0.0,-3.20941162109375
2006-01-03,47.470001220703125,47.849998474121094,46.25,47.58000183105469,47.58000183105469,7582200,AMZN,48.362656,43.599998474121094,0.0,-0.78265380859375
2006-01-05,47.15999984741211,48.20000076293945,47.11000061035156,47.650001525878906,47.650001525878906,5417200,AMZN,48.376095,45.220001220703125,0.0,-0.7260932922363281
2006-01-13,44.470001220703125,44.849998474121094,44.0,44.400001525878906,44.400001525878906,4432200,AMZN,46.637444,37.95000076293945,0.0,-2.2374420166015625
2006-01-18,43.189998626708984,44.59000015258789,43.099998474121094,44.31999969482422,44.31999969482422,8743300,AMZN,44.428295,38.16999816894531,0.0,-0.10829544067382812
2006-01-19,44.4900016784668,45.2400016784668,44.29999923706055,44.45000076293945,44.45000076293945,5156900,AMZN,45.09492,37.9900016784668,0.0,-0.6449203491210938
2006-02-07,38.09000015258789,38.20000076293945,37.20000076293945,37.52000045776367,37.52000045776367,7403600,AMZN,39.956764,37.119998931884766,0.0,-2.4367637634277344
2006-03-03,36.88999938964844,37.83000183105469,36.66999816894531,37.209999084472656,37.209999084472656,6044900,AMZN,37.336613,35.470001220703125,0.0,-0.12661361694335938
2006-03-16,37.08000183105469,37.38999938964844,36.7400016784668,36.77000045776367,36.77000045776367,4822800,AMZN,37.988693,38.5099983215332,1.2186927795410156,0.0
2006-03-22,36.0,36.540000915527344,35.790000915527344,36.0,36.0,4300800,AMZN,37.266335,36.130001068115234,1.2663345336914062,0.0
2006-03-24,35.720001220703125,36.119998931884766,35.310001373291016,35.470001220703125,35.470001220703125,3682000,AMZN,37.623924,35.27000045776367,0.0,-2.1539230346679688
2006-04-03,36.66999816894531,37.33000183105469,36.099998474121094,36.13999938964844,36.13999938964844,5054000,AMZN,38.175533,35.54999923706055,0.0,-2.035533905029297
2006-04-12,35.90999984741211,36.439998626708984,35.90999984741211,36.130001068115234,36.130001068115234,2855800,AMZN,37.04822,34.470001220703125,0.0,-0.9182205200195312
2006-05-05,34.650001525878906,35.040000915527344,34.150001525878906,35.040000915527344,35.040000915527344,5740900,AMZN,37.14101,36.06999969482422,2.1010093688964844,0.0
2006-05-15,32.54999923706055,32.849998474121094,32.209999084472656,32.779998779296875,32.779998779296875,4305000,AMZN,34.319683,33.40999984741211,1.5396842956542969,0.0
2006-05-19,32.65999984741211,34.0,32.029998779296875,33.939998626708984,33.939998626708984,9817200,AMZN,33.205154,33.599998474121094,0.0,0.7348442077636719
2006-06-02,35.189998626708984,35.220001220703125,34.04999923706055,34.7599983215332,34.7599983215332,5442900,AMZN,36.572517,36.54999923706055,1.8125190734863281,0.0
2006-06-08,33.54999923706055,34.060001373291016,32.41999816894531,33.54999923706055,33.54999923706055,8311000,AMZN,36.703495,38.52000045776367,3.1534957885742188,0.0
2006-06-30,38.58000183105469,38.84000015258789,37.83000183105469,38.68000030517578,38.68000030517578,5191200,AMZN,40.92714,34.310001373291016,0.0,-2.2471389770507812
2006-07-10,36.29999923706055,36.70000076293945,35.400001525878906,35.790000915527344,35.790000915527344,3876700,AMZN,38.600636,26.889999389648438,0.0,-2.8106346130371094
2006-07-17,32.790000915527344,33.93000030517578,32.790000915527344,33.66999816894531,33.66999816894531,7197300,AMZN,34.835022,26.780000686645508,0.0,-1.1650238037109375
2006-07-21,33.849998474121094,33.970001220703125,32.91999816894531,33.189998626708984,33.189998626708984,7136600,AMZN,34.03479,26.06999969482422,0.0,-0.8447914123535156
2006-07-26,28.760000228881836,29.0,25.959999084472656,26.260000228881836,26.260000228881836,76985200,AMZN,35.065315,27.950000762939453,8.805315017700195,0.0
2006-08-04,26.940000534057617,27.59000015258789,26.799999237060547,27.290000915527344,27.290000915527344,10252400,AMZN,33.353542,28.03000068664551,6.063541412353516,0.0
2006-08-18,29.09000015258789,29.229999542236328,28.219999313354492,29.1200008392334,29.1200008392334,5998600,AMZN,27.973104,30.790000915527344,-1.1468963623046875,0.0
2006-08-23,28.559999465942383,28.889999389648438,27.770000457763672,28.139999389648438,28.139999389648438,4726400,AMZN,30.079548,31.649999618530273,1.9395484924316406,0.0
2006-08-25,27.790000915527344,28.229999542236328,27.6200008392334,28.030000686645508,28.030000686645508,3542600,AMZN,31.515896,32.08000183105469,3.4858951568603516,0.0
2006-08-28,28.399999618530273,29.0,28.270000457763672,28.90999984741211,28.90999984741211,6067400,AMZN,32.72064,31.57999992370605,3.810638427734375,0.0
2006-08-29,28.969999313354492,29.719999313354492,28.75,29.520000457763672,29.520000457763672,7398100,AMZN,31.704052,32.119998931884766,2.184051513671875,0.0
2006-09-06,31.760000228881836,31.979999542236328,30.649999618530273,30.799999237060547,30.799999237060547,9114100,AMZN,32.521854,32.33000183105469,1.7218551635742188,0.0
2006-09-21,32.2400016784668,32.560001373291016,30.06999969482422,30.219999313354492,30.219999313354492,15553700,AMZN,32.81432,33.54999923706055,2.594320297241211,0.0
2006-10-04,31.75,32.83000183105469,31.299999237060547,32.7599983215332,32.7599983215332,7064800,AMZN,31.806732,37.68000030517578,-0.9532661437988281,0.0
2006-10-13,33.349998474121094,33.58000183105469,33.08000183105469,33.31999969482422,33.31999969482422,4067300,AMZN,35.091564,37.459999084472656,1.7715644836425781,0.0
2006-10-24,32.869998931884766,38.0,32.86000061035156,33.630001068115234,33.630001068115234,23155300,AMZN,36.47026,41.5099983215332,2.840259552001953,0.0
2006-11-06,37.63999938964844,38.349998474121094,37.529998779296875,38.209999084472656,38.209999084472656,4540900,AMZN,41.19488,40.91999816894531,2.984882354736328,0.0
2006-11-13,39.22999954223633,40.0,39.130001068115234,39.9900016784668,39.9900016784668,6944300,AMZN,47.15505,38.97999954223633,0.0,-7.165046691894531
2006-11-17,42.54999923706055,42.66999816894531,42.220001220703125,42.54999923706055,42.54999923706055,6530200,AMZN,43.075294,38.689998626708984,0.0,-0.5252952575683594
2006-12-20,39.43000030517578,40.29999923706055,39.38999938964844,40.0099983215332,40.0099983215332,7784300,AMZN,41.417046,38.65999984741211,0.0,-1.4070472717285156
2006-12-27,39.86000061035156,40.470001220703125,39.79999923706055,40.290000915527344,40.290000915527344,3536500,AMZN,42.30581,36.95000076293945,0.0,-2.01580810546875
2007-01-04,38.59000015258789,39.13999938964844,38.2599983215332,38.900001525878906,38.900001525878906,6318400,AMZN,37.514984,36.849998474121094,0.0,1.3850173950195312
2007-01-08,38.220001220703125,38.310001373291016,37.16999816894531,37.5,37.5,6783000,AMZN,40.172012,37.04999923706055,0.0,-2.6720123291015625
2007-01-09,37.599998474121094,38.060001373291016,37.34000015258789,37.779998779296875,37.779998779296875,5703000,AMZN,39.330513,37.66999816894531,0.0,-1.5505142211914062
2007-01-16,38.400001525878906,38.88999938964844,37.970001220703125,38.65999984741211,38.65999984741211,5643700,AMZN,40.99055,38.27000045776367,0.0,-2.3305511474609375
2007-01-17,38.70000076293945,39.0,37.779998779296875,37.880001068115234,37.880001068115234,5026800,AMZN,38.985233,38.97999954223633,1.1052322387695312,0.0
2007-01-19,36.689998626708984,37.47999954223633,36.599998474121094,37.02000045776367,37.02000045776367,6095900,AMZN,36.122272,38.720001220703125,-0.8977279663085938,0.0
2007-01-29,36.70000076293945,37.45000076293945,36.540000915527344,37.43000030517578,37.43000030517578,7395000,AMZN,39.03844,41.5099983215332,1.6084403991699219,0.0
2007-01-31,36.95000076293945,38.189998626708984,36.7599983215332,37.66999816894531,37.66999816894531,7277500,AMZN,38.609947,41.0,0.9399490356445312,0.0
2007-02-06,37.20000076293945,38.40999984741211,37.08000183105469,38.27000045776367,38.27000045776367,8612700,AMZN,41.053253,39.13999938964844,2.783252716064453,0.0
2007-03-08,38.77000045776367,39.220001220703125,37.97999954223633,38.099998474121094,38.099998474121094,7629300,AMZN,40.335106,39.810001373291016,2.235107421875,0.0
2007-03-20,38.529998779296875,38.689998626708984,38.22999954223633,38.58000183105469,38.58000183105469,3801300,AMZN,40.532284,41.68000030517578,1.9522819519042969,0.0
2007-03-26,38.97999954223633,39.04999923706055,38.43000030517578,39.0099983215332,39.0099983215332,3521100,AMZN,41.848595,45.06999969482422,2.8385963439941406,0.0
2007-04-02,39.849998474121094,40.470001220703125,39.54999923706055,40.41999816894531,40.41999816894531,7091300,AMZN,42.590122,44.75,2.170124053955078,0.0
2007-04-05,41.56999969482422,41.7599983215332,41.439998626708984,41.68000030517578,41.68000030517578,3288400,AMZN,43.874557,62.5999984741211,2.1945571899414062,0.0
2007-04-24,44.75,45.0,44.43000030517578,44.75,44.75,19887600,AMZN,45.87911,60.58000183105469,1.1291084289550781,0.0
2007-05-03,61.08000183105469,62.540000915527344,60.7599983215332,62.189998626708984,62.189998626708984,13482000,AMZN,72.06615,69.3499984741211,9.876148223876953,0.0
2007-05-14,61.68000030517578,61.7400016784668,60.599998474121094,61.70000076293945,61.70000076293945,7760400,AMZN,70.20157,73.6500015258789,8.501567840576172,0.0
2007-05-24,69.04000091552734,70.41999816894531,67.70999908447266,69.3499984741211,69.3499984741211,23824600,AMZN,65.62444,72.4000015258789,-3.725555419921875,0.0
2007-05-31,70.68000030517578,70.73999786376953,68.56999969482422,69.13999938964844,69.13999938964844,9310200,AMZN,70.30682,69.66999816894531,1.1668243408203125,0.0
2007-06-04,68.25,70.6500015258789,67.6500015258789,70.41999816894531,70.41999816894531,11380500,AMZN,72.19273,68.66000366210938,0.0,-1.772735595703125
2007-06-13,70.9000015258789,71.88999938964844,69.25,70.88999938964844,70.88999938964844,11917900,AMZN,73.301056,68.7300033569336,0.0,-2.4110565185546875
2007-06-19,71.55000305175781,71.66000366210938,69.68000030517578,69.80999755859375,69.80999755859375,11871000,AMZN,71.240326,70.7300033569336,1.430328369140625,0.0
2007-06-22,69.55000305175781,69.87999725341797,68.41999816894531,68.86000061035156,68.86000061035156,8382600,AMZN,72.7693,73.69000244140625,3.9093017578125,0.0
2007-06-27,66.95999908447266,68.20999908447266,66.70999908447266,68.13999938964844,68.13999938964844,8242900,AMZN,70.70852,73.3499984741211,2.5685195922851562,0.0
2007-07-03,70.04000091552734,70.05000305175781,69.0199966430664,69.44999694824219,69.44999694824219,2223500,AMZN,71.10451,86.18000030517578,1.654510498046875,0.0
2007-07-11,70.58000183105469,71.6500015258789,70.1500015258789,70.7300033569336,70.7300033569336,6593600,AMZN,71.231544,77.30999755859375,0.5015411376953125,0.0
2007-07-16,74.7300033569336,74.83999633789062,73.0,73.69000244140625,73.69000244140625,8334900,AMZN,74.057785,79.0,0.3677825927734375,0.0
2007-07-18,73.2699966430664,73.48999786376953,72.25,73.31999969482422,73.31999969482422,6289700,AMZN,76.00753,77.77999877929688,2.687530517578125,0.0
